time,seconds_elapsed,z,y,x
1626807839014018600,5.4400185546875,-108.65242004394531,138.7596435546875,-133.77633666992188
1626807839115679500,5.541679443359375,-121.56747436523438,126.15557861328125,-128.86448669433594
1626807839217335600,5.64333544921875,-132.2327880859375,108.85043334960938,-137.07421875
1626807839318996500,5.74499658203125,-135.64418029785156,98.94960021972656,-147.20098876953125
1626807839420660500,5.846660400390625,-134.47120666503906,87.81396484375,-150.27650451660156
1626807839522321400,5.9483212890625,-132.39857482910156,82.84092712402344,-144.19570922851562
1626807839623985400,6.0499853515625,-130.78744506835938,83.28164672851562,-138.894775390625
1626807839725653800,6.15165380859375,-129.07720947265625,83.19769287109375,-130.8740692138672
1626807839827315000,6.25331494140625,-130.19241333007812,91.79986572265625,-127.21766662597656
1626807839928976100,6.35497607421875,-130.60780334472656,92.95127868652344,-123.62799072265625
1626807840030643000,6.456642822265625,-130.10260009765625,96.8541259765625,-124.13165283203125
1626807840132304000,6.558303955078125,-129.87185668945312,96.62884521484375,-124.24481201171875
1626807840233978000,6.65997802734375,-129.77908325195312,95.07022094726562,-125.00056457519531
1626807840335636000,6.761635986328125,-129.96578979492188,91.45396423339844,-125.07049560546875
1626807840437290000,6.8632900390625,-130.84140014648438,87.34458923339844,-126.01007080078125
